Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJVSQMG2S6D5EHE5P3RYM9H9,65375874,2026,E-Katalog 6.0,BLUD,ARSYA UTAMA SAFETY,E-Purchasing,Barang,Belanja Bahan-Isi Tabung Pemadam Kebakaran,ON PROCESS,59228147,59228147
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KGEJKAMEJWEYE9QH2RN1RTN6,64679510,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Barang,Alat Tulis Kantor,PAYMENT OUTSIDE SYSTEM,680000,680000
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KJECX5PXYPF0PW26W3W0ZC00,65210814,2026,E-Katalog 6.0,BLUD,PRODIA DIAGNOSTIC LINE,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),ON PROCESS,10754186,10754186
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KH603AHMPV0Z5KW88KA4BQKQ,64188463,2026,E-Katalog 6.0,APBD,PUTRA JAYA MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Kantor-Alat Kantor Lainnya,ON PROCESS,3100000,3100000
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KJED0EWD2219PDWR7JHEQFXN,65210814,2026,E-Katalog 6.0,BLUD,RESTU ASRI BUMI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),ON PROCESS,8780605,8780605
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,01KHT1KCBY9AQB2CF3GH39GNMN,64093134,2026,E-Katalog 6.0,APBD,WASTU MANDIRI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,PAYMENT OUTSIDE SYSTEM,4629995,4629995
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",01KH599F0ET8TZ3M1B0CEFFKZT,64904713,2026,E-Katalog 6.0,APBD,MUHAMAD WINDU NATA KUSUMAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,2100000,2100000
KAB. MAJALENGKA,PUSKESMAS TALAGA - 1.02.0.00.0.00.01.0004,01KNNXH45P6JC2HGE2HM0VPR1B,66026518,2026,E-Katalog 6.0,APBD,KATIGA FIRE DISASTER,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD  ,ON PROCESS,1565100,1565100
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KPAJGYVWCY0YKVNQAZG2JRS1,64503491,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,500000,500000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,01KKJGGGWNDCEK5X73K3HT7A57,64468288,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan Untuk Kegiatan Kantor-Bahan Cetak (Fotocopi),ON PROCESS,1200000,1200000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KP7NBWGMXN23VEHM8BJP3V40,64088687,2026,E-Katalog 6.0,APBD,MEKARWANGI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,7020000,7020000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KJYEQ07TTCMPBVF6S2VRJ73X,65074902,2026,E-Katalog 6.0,APBD,CV. KRAMAT PUTRA PERKASA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor,ON PROCESS,36515288,36515288
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KJ6PH2JJ8DVY46ZXT0KART3J,64902581,2026,E-Katalog 6.0,APBD,KAHFI PUTRA ALENGKA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,14624750,14624750
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,01KJY00M63DKFEKPBMXRX8J23P,64456494,2026,E-Katalog 6.0,APBD,BAYANAKA ELBERK,E-Purchasing,Barang,Belanja Alat/Bahan Untuk Kegiatan Kantor-Bahan Cetak (Cetak  SPKP2KB),ON PROCESS,40470000,40470000
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,01KGH831P19220XECTDW13AEYB,65015927,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat Pencegahan Penyakit Tidak Menular Pkm Balida,PAYMENT OUTSIDE SYSTEM,1045000,1045000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",01KKFS5E99SPAB6Y3JH631ZRXY,66243574,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,3124800,3124800
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KGRB4J0B3KP6GAF5FW9E0BAC,66824067,2026,E-Katalog 6.0,APBD,MARIN LIZA FARMASI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),ON PROCESS,816960,816960
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KJP91WDM448GJRBQN43WW42X,64503491,2026,E-Katalog 6.0,APBD,ARANI CIPTA KARYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,2247750,2247750
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,01KKWWZ1XXY5GRRQ8DY77RKDAN,64152335,2026,E-Katalog 6.0,APBD,MALAKA ARTHA PERSADA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,12049661,12049661
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KMM0KKXYHFRYBR3A8BBYTBA0,64681269,2026,E-Katalog 6.0,BLUD,SRIKANDI INTI PERSADA,E-Purchasing,Jasa Lainnya,Belanja Barang dan Jasa BLUD (Pengangkutan Limbah Medis),ON PROCESS,143998080,143998080
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KF05B017CA40MXW0FGKMRBPY,63587127,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1500000,1500000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,01KNJVD254HJVSPNR0J3JA9RAX,64885154,2026,E-Katalog 6.0,APBD,HALIMUN,E-Purchasing,Barang,Bahan/Bibit Tanaman,ON PROCESS,9993000,9993000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,01KCQMPQZX0WE8VVCEC996RS4M,61838445,2026,E-Katalog 6.0,APBD,GIANDRA SAKA MEDIA,E-Purchasing,Jasa Lainnya,Beban Kawat/Faksimili/Internet/TV Berlangganan  (Jaringan Internet JIPD),ON PROCESS,2442000000,2442000000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KFMK43R3Y2HKX72C979XXF1T,63012653,2026,E-Katalog 6.0,APBD,CHICCO,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,ON PROCESS,8250000,8250000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJP28JM7J53HHEQBCKTQ8RV4,65502668,2026,E-Katalog 6.0,BLUD,KHADIJAH ZAMZAM UTAMA,E-Purchasing,Barang,Belanja Bahan - Bahan dan Alat Pembersih,ON PROCESS,49705134,49705134
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KK0G6Q36A87YY0EVJSYEP404,65500568,2026,E-Katalog 6.0,BLUD,EDISON DUTA SARANA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,137336138,0
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KDPV5ZV7D55B548XVFA4VMZ4,62525907,2026,E-Katalog 6.0,BLUD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,3125000,3125000
KAB. MAJALENGKA,PUSKESMAS KASOKANDEL - 1.02.0.00.0.00.01.0022,01KNGVWS9AA0EYA2S9HDGNRE5X,65064924,2026,E-Katalog 6.0,BLUD,ALHAMDULILLAH,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (Puskesmas Kasokandel),ON PROCESS,11224995,11224995
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KN3SABQ650RR18RQV5VSG5XX,66248000,2026,E-Katalog 6.0,APBD,DWI GUNA,E-Purchasing,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya,ON PROCESS,5000000,5000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KN21609T18WSAVTTWSZX8STV,65500568,2026,E-Katalog 6.0,BLUD,GLOBAL DISPOMEDIKA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,164924189,164924189
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KNV9RPQRTZR9N9KZBQ0W2JK2,65795061,2026,E-Katalog 6.0,APBD,LALA,E-Purchasing,Barang,Penyediaan Bahan Logistik Kantor,ON PROCESS,437500,437500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KGK1HYWZQSWVRQ8WENPZRHQP,65027453,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak (Penyediaan Barang Cetakan - Sub Kegiatan Penyediaan Barang Cetakan dan Penggandaan),ON PROCESS,26040000,26040000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KK0NK53WPY1SS1N017SXBETF,65500568,2026,E-Katalog 6.0,BLUD,AHMADARIS,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Sediaan Farmasi (BMHP) E-Purchasing RSUD Majalengka",ON PROCESS,34958340,34958340
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KKX21Y4031F89A3Z18V97DCW,65390734,2026,E-Katalog 6.0,BLUD,MUBAROQ UTAMA KARYA,E-Purchasing,Barang,Belanja Makan dan Minum Petugas (Aktivitas Lapangan) ,ON PROCESS,30825000,30825000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KK0VHFJRVDWTD8P6KRMFQPE2,64188463,2026,E-Katalog 6.0,APBD,PUTRA JAYA MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Kantor-Alat Kantor Lainnya,ON PROCESS,2400000,2400000
KAB. MAJALENGKA,PUSKESMAS RAJAGALUH - 1.02.0.00.0.00.01.0020,01KKFXX10SBYH6693XQ77DGMYW,65891904,2026,E-Katalog 6.0,APBD,SYSMEX INDONESIA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Rajagaluh),ON PROCESS,6815400,0
KAB. MAJALENGKA,PUSKESMAS SINDANGWANGI - 1.02.0.00.0.00.01.0021,01KJVPC1QF0DD8EW8R891VXCSF,62521049,2026,E-Katalog 6.0,BLUD,NANA MULYANA,E-Purchasing,Barang,Belanja Barang dan Jasa UPTD Puskesmas Sindangwangi,PAYMENT OUTSIDE SYSTEM,2600000,2600000
KAB. MAJALENGKA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,01KN3ZJSF6ECET514YD7FQJ71J,64007440,2026,E-Katalog 6.0,APBD,TIGA PUTRI MAJA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,5183000,5183000
KAB. MAJALENGKA,PUSKESMAS RAJAGALUH - 1.02.0.00.0.00.01.0020,01KN0VZTNFRWBZ91S7JASD0ETE,65891904,2026,E-Katalog 6.0,APBD,ABADINUSA USAHASEMESTA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Rajagaluh),ON PROCESS,6117002,6117002
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KH8GFJPBWFNXA2DDS6N7N5SW,64934812,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Bahan Cetak (Belanja Foto Copy Koordinasi dan Penyusunan DPA-SKPD),ON PROCESS,1800000,1800000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KGHB30J9FGGYV22933Y0Y4S4,64089029,2026,E-Katalog 6.0,APBD,MUHAMAD WINDU NATA KUSUMAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,8250000,8250000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KH38X6V7P3GJPN5J51HH1PK3,63656073,2026,E-Katalog 6.0,APBD,BARRAH,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya,ON PROCESS,49395000,49395000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KPCT8T8G4D1YFZG643T0KEHZ,64224284,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Barang,"Bahan Bangunan dan Konstruksi Mushola Pendopo, Mess Pendopo, Gd. Yuhda, Kantor KDH & WKDH ",ON PROCESS,49702500,49702500
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KN3HWEDNABQ0DN62KMAQ6EM9,62977938,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang," Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor",ON PROCESS,4951900,4951900
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KNNXCKQR1D2SF4VY6NSFTP1G,64901803,2026,E-Katalog 6.0,APBD,WIJAYA KUSUMA ABADI,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,ON PROCESS,75240000,75240000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KKK3MFX2H3H4KYJ8XA9FG228,64110117,2026,E-Katalog 6.0,APBD,APPOT,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1490625,1490625
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJEYE125FQRJ348EEETDDS9W,65027581,2026,E-Katalog 6.0,BLUD,NUSA DINAMIKA CEMERLANG,E-Purchasing,Barang,Belanja Perlengkapan Ruang Pasien BLUD RSUD Majalengka,ON PROCESS,88200600,88200600
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,01KNRGHTHRNY5FYDREZKEQB9GC,66722260,2026,E-Katalog 6.0,APBD,BERKAH AZKA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,ON PROCESS,4750000,4750000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01KHQ8T82R0YR57H03NXSEQGT2,64924150,2026,E-Katalog 6.0,APBD,JAYA MAKMUR SENTOSA,E-Purchasing,Barang,Penyediaan Peralatan Rumah Tangga,ON PROCESS,4355900,4355900
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,10780207000,62631242,2026,Non Tender,APBD,PT. KAULA UTAMA KONSULTAN,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultansi Pengawasan Rekayasa-Jasa Pengawas Pekerjaan Konstruksi Bangunan Gedung,SELESAI,9827940,9827940
KAB. MAJALENGKA,"DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KELUARGA BERENCANA - 2.08.2.14.0.00.01.0000",01KFCJVGKE7RTS77XHFDPC13DW,63798706,2026,E-Katalog 6.0,APBD,RAHAYU,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,250000,250000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KP4YK415NM19DAZZ5S0FQZD2,64332094,2026,E-Katalog 6.0,APBD,WILDA RUSDI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1365000,1365000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,01KNJVN1JR1JSW0Z0QP0RG71MM,64885154,2026,E-Katalog 6.0,APBD,HALIMUN,E-Purchasing,Barang,Bahan/Bibit Tanaman,ON PROCESS,10000000,10000000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KNNWQ5KDW99S54QEMZDNT8K4,66824772,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,600000,600000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01KH2KBR5QWSRYY92HQHTJCFDC,62514041,2026,E-Katalog 6.0,APBD,PANDU BERLIAN JAYA,E-Purchasing,Barang," Belanja Bahan-Bahan Lainnya",ON PROCESS,86481272,86481272
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KGEJB8HNC6H94F2PQ1SN0T29,64679517,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Barang,Bahan Cetak,PAYMENT OUTSIDE SYSTEM,2000000,2000000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KKANESMY95ZPP3DWG2S7SANZ,65063333,2026,E-Katalog 6.0,APBD,BADUL,E-Purchasing,Barang,Belanja Suku Cadang-Suku Cadang Alat Angkutan,ON PROCESS,94181280,94181280
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,10778739000,65578130,2026,Non Tender,APBD,CV. ADIDAYA GLOBAL ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan Gedung Kantor (Ruang Kerja WKDH),SELESAI,348982318,348982318
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.04.0000,01KMPGMXEBV73VBCE46QM5CVTD,66482685,2026,E-Katalog 6.0,APBD,KREASI GEMILANG,E-Purchasing,Barang," Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya",ON PROCESS,20646000,20646000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KJY776YTNM0CST9B113AN4SW,62614729,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,8201113,8201113
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",01KGEN64H434D0X7RVP7K6NA17,64801635,2026,E-Katalog 6.0,APBD,MUHAMAD WINDU NATA KUSUMAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,3000000,3000000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KGKW3GQHAVVT17FNV4SP8QV2,62614729,2026,E-Katalog 6.0,BLUD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,3360000,3360000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,10776339000,65457232,2026,Non Tender,APBD,CV. HALIMUN,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Taman [ - ] Taman Bunderan Munjul (Taman Sejarah dan Globe),SELESAI,99473400,99473400
KAB. MAJALENGKA,PUSKESMAS KERTAJATI - 1.02.0.00.0.00.01.0009,01KJCBGBRFDBMS13F519QEXJG6,64228277,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,905398,905398
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KMM7H0Z9JK22TVGF8W5RAWDE,64133202,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,3319400,3319400
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,01KKT6SKZ1S2WSHN27Z6QE85RQ,64011236,2026,E-Katalog 6.0,APBD,APPOT,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,3500000,3500000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01KJEA5EJAQS3J0BWHWKN8NDE3,64475444,2026,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Jasa Lainnya,Pemeliharaan Peralatan dan Mesin Lainnya,ON PROCESS,7999992,7999992
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJ9JWRSK7DN15365F4CS8NZR,65499997,2026,E-Katalog 6.0,BLUD,BERNOFARM,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,22962248,22962248
KAB. MAJALENGKA,PUSKESMAS SINDANGWANGI - 1.02.0.00.0.00.01.0021,01KNKAKQBG0WA40Y221YJTA5Z0,62521049,2026,E-Katalog 6.0,BLUD,SARI TANI SERA,E-Purchasing,Barang,Belanja Barang dan Jasa UPTD Puskesmas Sindangwangi,PAYMENT OUTSIDE SYSTEM,1900000,1900000
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,01KNJRWPSQ8SGWYTW0WPKPVPA8,66755610,2026,E-Katalog 6.0,APBD,PT.OPTIMA MANDIRI GLOBALINDO,E-Purchasing,Jasa Lainnya,belanja barang dan jasa BLUD UPTD Puskesmas Malausma,ON PROCESS,444000,444000
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KP5212FP1EE94P3XRC4FC029,64451014,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD- UPTD Puskesmas Sumberjaya,ON PROCESS,7425005,7425005
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KEGXW7NZ4JE2ZRG9ZGYPSYXB,63125001,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Pemeliharaan Peralatan dan Mesin Lainnya,ON PROCESS,3500000,3500000
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KGKTAZSJTKP1PHSF603K9M16,64503491,2026,E-Katalog 6.0,APBD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,3493627,3493627
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KEV165DHQVWE0DPDSR3BG9VC,62614729,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,1500000,1500000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10797547000,65657287,2026,Non Tender,APBD,CV. ESA PRATAMA MANUNGGAL,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Mekarraharja - Campaga),BERLANGSUNG,198985005,198985005
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJEBF14969XVZ7S0T9D1B6YR,65499997,2026,E-Katalog 6.0,BLUD,MAHAKAM BETA FARMA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,29532660,29532660
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10768767000,64812312,2026,Non Tender,APBD,CV. CIFAS,Pengadaan Langsung,Pengadaan Barang,"Belanja Bahan-Bahan Bangunan dan Konstruksi (Bahan Pemeliharaan Saluran Cicabe 1, Bahan Pemeliharaan Saluran Cicabe 2, Bahan Pemeliharaan Saluran Tarisi 1, Bahan Pemeliharaan Saluran Jawura 2) pada UPTD SDA Jatitujuh",SELESAI,52441728,0
